"time","Are.N","Ace.N","Are.S","Ace.S","S","RelPrice_N","RelLabor_N","Labor.re_N","Price.re_N","Agg.demand.re.tech_N","Profits.re_N","Yre_N","sre_N","Labor.ce_N","Price.ce_N","Agg.demand.ce.tech_N","Profits.ce_N","Yce_N","sce_N","Y_N","RelPrice_S","RelLabor_S","Labor.re_S","Price.re_S","Agg.demand.re.tech_S","Profits.re_S","Yre_S","sre_S","Labor.ce_S","Price.ce_S","Agg.demand.ce.tech_S","Profits.ce_S","Yce_S","sce_S","Y_S","Delta.Temp","Gamma.re.t_N","Gamma.re.t_S","Gamma.ce.t_N","Gamma.ce.t_S","L_N","L_S","Consumption_N","Consumption_S","Utility.Consumer_N","Utility.Consumer_S","CO2.Concentration","Cost.S.Damage","policy.status","Policy.Start.Time","ce.tax_N","RD.subsidy_N","RD.subsidy.GF_N","Tec.subsidy_N","Tec.subsidy.GF_N","ce.tax_S","RD.subsidy_S","Tec.subsidy_S","dS.lag","Budget.function.N","Budget.function.S","Run.ID","Policy.Duration","Budget.N","Budget.S"
2177,151.25251823637,446.737050989659,36.0495763944488,215.197289596778,-225.644117652199,2.06601785514118,0.234278189419874,0.189809875462507,2.29530603139585,99.2177730008673,0.438740992209835,43.2263809896102,0.192477116250456,0.810190124537493,1.11098073314521,423.50409676015,1.87273511587338,381.198416970922,0.807522883749544,522.721869761017,3.31037766331485,0.0912525299780483,0.334487306911019,3.4581209165924,76.8278844415334,0.339732905000461,22.2166564716999,0.03282261362982,3.66551269308898,1.04463033173369,841.926075474456,3.72299710574804,805.955992180674,0.96717738637018,918.753959915989,6,0.25,0.25,0.25,0.25,1,4,465.797458144042,204.675413420284,-100,-100,1523.8601176522,0,1,9.9,0,0,0,0,0,0,0,0,-12.2614424001655,0,0,1,295,0,0
2182,151.970423821352,455.882450907044,36.1398512348218,220.846878983281,-288.457362420752,2.0876267152854,0.229453300082361,0.18663035030854,2.31477543238503,99.2623212714899,0.438937984662528,42.8820523506312,0.186330074958338,0.81336964969146,1.10880715188998,432.603589644865,1.91297307340959,390.152236038058,0.813669925041662,531.865910916355,3.36271674723537,0.0884340320051357,0.324995468369252,3.50825653596444,76.4597431034706,0.338104984003547,21.7942280787204,0.0297380081465112,3.67500453163075,1.04328041868193,864.596370535614,3.82324515050849,828.728647689889,0.970261991853489,941.056113639085,6,0.25,0.25,0.25,0.25,1,4,473.945713217563,209.643775715947,-100,-100,1586.67336242075,0,1,9.9,0,0,0,0,0,0,0,0,-12.692723804536,0,0,1,295,0,0
2187,152.66820019676,465.286793005808,36.2219940808552,226.600570037156,-353.46560856086,2.10989738364225,0.224634952895459,0.183430133497615,2.33488050433002,99.2814274043986,0.439022471982251,42.5209886417235,0.180145893215794,0.816569866502385,1.10663225729935,441.967851061016,1.95438183739181,399.380957988342,0.819854106784206,541.249278465415,3.41596483012552,0.0856984996540772,0.315735905249504,3.55932798722659,76.0735450905792,0.336397216390541,21.373007872156,0.0268843157490265,3.6842640947505,1.04196856941756,887.68817887887,3.92535712700236,851.933738630015,0.973115684250974,963.761723969449,6,0.25,0.25,0.25,0.25,1,4,482.307232040531,214.702018057294,-100,-100,1651.68160856086,0,1,9.9,0,0,0,0,0,0,0,0,-13.1350587107308,0,0,1,295,0,0
2192,153.345412650337,474.958740951775,36.2965626994602,232.461378806677,-420.725169157771,2.13284853226547,0.219826462494825,0.180211258940251,2.35564064780411,99.2748719489045,0.438993483758056,42.1434704149153,0.173932860145733,0.819788741059749,1.10445754218749,451.605647574125,1.99700017357278,408.893624538681,0.826067139854267,550.880519523029,3.47012530994368,0.0830442723684045,0.306706842876526,3.61133904067615,75.6710317605415,0.334617302445115,20.9537323713516,0.0242505349686051,3.69329315712347,1.040694130073,911.213134902869,4.02938448254048,875.582083699221,0.975749465031395,986.88416666341,6,0.25,0.25,0.25,0.25,1,4,490.889630946971,219.853120228441,-100,-100,1718.94116915777,0,1,9.9,0,0,0,0,0,0,0,0,-13.5887469176051,0,0,1,295,0,0
2197,154.00166538701,484.907183510374,36.3640946220025,238.432497075965,-490.293899886102,2.15649891687922,0.215031216215458,0.176975877941005,2.37707542549689,99.2424884569478,0.438850283956623,41.7498272845939,0.167699828811676,0.823024122058995,1.10228454412436,461.525959828588,2.04086779436202,418.699474912094,0.832300171188324,560.768448285536,3.52520264684616,0.0804695967389986,0.297906010430526,3.66429443431217,75.2538469326808,0.332772511136314,20.5370633505893,0.0218254938818602,3.70209398956947,1.03945639482327,935.183597064181,4.13538186621781,899.68526022025,0.97817450611814,1010.43744399686,6,0.25,0.25,0.25,0.25,1,4,499.700764267241,225.100201586401,-100,-100,1788.5098998861,0,1,9.9,0,0,0,0,0,0,0,0,-14.0541007792905,0,0,1,295,0,0
2202,154.636604747842,495.141230572586,36.4251059849703,244.517294700098,-562.231261545588,2.1808673298907,0.210252663732961,0.173726255709653,2.39920451620628,99.1841663892533,0.438592383773278,41.3404383491606,0.161456195139522,0.826273744290347,1.10011484115658,471.737977670645,2.08602533725959,428.807938973622,0.838543804860479,570.922144059899,3.58120240862226,0.0779726445500011,0.289330698489295,3.71819992624413,74.8235366597665,0.330869679109488,20.1235915615081,0.0195979553940126,3.71066930151071,1.03825461450937,959.612657638985,4.24340717207959,924.255615365073,0.980402044605987,1034.43619429875,6,0.25,0.25,0.25,0.25,1,4,508.748722571776,230.446523184904,-100,-100,1860.44726154559,0,1,9.9,0,0,0,0,0,0,0,0,-14.5314450754822,0,0,1,295,0,0
2207,155.249922312152,505.670208310599,36.4800906312367,250.719321391427,-636.59838328414,2.20597255059113,0.205494305607077,0.170464766736158,2.42204766550155,99.0998537793923,0.438219553412473,40.91573225041,0.155211868586948,0.829535233263842,1.09795004695436,482.251094436067,2.13251433959629,439.228629548129,0.844788131413052,581.350948215459,3.63813130826901,0.0755515294731367,0.280977814275978,3.77306233929513,74.3815498254285,0.328915213328045,19.7138406781067,0.0175567108743213,3.71902218572402,1.0370880046906,984.51415006596,4.35352157159167,949.306274504324,0.982443289125679,1058.89569989139,6,0.25,0.25,0.25,0.25,1,4,518.041829954795,235.895489543304,-100,-100,1934.81438328414,0,1,9.9,0,0,0,0,0,0,0,0,-15.0211172516631,0,0,1,295,0,0
2212,155.841357839192,516.503653488559,36.5295194537479,257.042307993438,-713.45812636146,2.23183329288129,0.200759680766701,0.16719388898744,2.44562463334285,98.9895596066018,0.437731832580393,40.4761868428255,0.148977234098524,0.832806111012561,1.09579180539311,493.074900440968,2.18037720974996,449.971333983537,0.851022765901476,592.06446004757,3.69599723385978,0.0732043223889233,0.27284393423229,3.82888959787288,73.9292394676534,0.326915096925963,19.3082713872775,0.0156906622775276,3.72715606576771,1.03595575310383,1009.90265403836,4.46578953615763,974.851146887874,0.984309337722472,1083.83189350601,6,0.25,0.25,0.25,0.25,1,4,527.58864034839,241.450650075802,-100,-100,2011.67412636146,0,1,9.9,0,0,0,0,0,0,0,0,-15.5234675207733,0,0,1,295,0,0
2217,156.410702001271,527.651306974496,36.5738399634918,263.490167275386,-792.875148273455,2.25846815097105,0.196052352990194,0.163916196895607,2.4699551390563,98.8533558257851,0.437129539461622,40.0223284474528,0.142763105018715,0.836083803104393,1.09364178458497,504.219175735826,2.22965719510382,461.046005047416,0.857236894981285,603.072531561611,3.7548092708063,0.070929065340524,0.264925353643177,3.88569075714125,73.4678647344008,0.32487489785552,18.9072855577555,0.0139888931260043,3.73507464635682,1.03485702652131,1035.79349850006,4.58027885036727,1000.90492884983,0.986011106873996,1109.26136323446,6,0.25,0.25,0.25,0.25,1,4,537.397932874552,247.115700194557,-100,-100,2091.09114827346,0,1,9.9,0,0,0,0,0,0,0,0,-16.0388590372447,0,0,1,295,0,0
2222,156.957798860022,539.123106521177,36.6134760622384,270.066994281565,-874.915967082351,2.28589554358173,0.191375896458013,0.16063435312648,2.49505880415007,98.6913790048036,0.436413277959241,39.5547306703347,0.136580666802237,0.83936564687352,1.09150167038718,515.693882204524,2.28039834710841,472.462751267796,0.863419333197763,614.385261209328,3.81457771671897,0.0687237841417531,0.257218133109828,3.94347602463726,72.9985933787903,0.32279977992101,18.5112304278571,0.0124407289091702,3.74278186689017,1.03379097700732,1062.20276270323,4.69706061667366,1027.48310473569,0.98755927109083,1135.20135608202,6,0.25,0.25,0.25,0.25,1,4,547.478706263632,252.894482101171,-100,-100,2173.13196708235,0,1,9.9,0,0,0,0,0,0,0,0,-16.5676678269072,0,0,1,295,0,0
2227,157.482548038439,550.929178901529,36.6488280004915,276.777066267658,-959.649025839816,2.31413365724358,0.186733880480674,0.157351099140305,2.52095509352855,98.5038315223909,0.435583942992013,39.0740127720864,0.130441411559868,0.842648900859695,1.08937315942733,527.509155107959,2.3326454838874,484.231826847346,0.869558588440132,626.01298663035,3.87531408909621,0.0665864996766008,0.249718141742055,4.00225677451455,72.5225047064332,0.320694515811847,18.1204027608223,0.0110357875880469,3.75028185825795,1.03275674758222,1089.1472754787,4.81620925216682,1054.6019457423,0.988964212411953,1161.66978018513,6,0.25,0.25,0.25,0.25,1,4,557.840172386305,258.790985280743,-100,-100,2257.86502583982,0,1,9.9,0,0,0,0,0,0,0,0,-17.110282843148,0,0,1,295,0,0
2232,157.984906541123,563.079831510154,36.6802725014655,283.624842255323,-1047.14475697321,2.34320038938207,0.182129853523509,0.154069244576342,2.54766325576994,98.2909822824291,0.434642723652902,38.5808375811914,0.124357063696583,0.845930755423658,1.08725795169477,539.6752941974,2.3864441509409,496.363621306405,0.875642936303417,637.966276479829,3.93703112609439,0.0645152379401495,0.242421097005571,4.06204555462344,72.0405928935175,0.318563501775134,17.7350529246331,0.00976402097828961,3.75757890299443,1.03175347730945,1116.64461286416,4.93780247808532,1082.27850685426,0.99023597902171,1188.68520575768,6,0.25,0.25,0.25,0.25,1,4,568.491748971176,264.809346712667,-100,-100,2345.36075697321,0,1,9.9,0,0,0,0,0,0,0,0,-17.6671052048585,0,0,1,295,0,0
2237,158.464890176881,575.585543561887,36.7081630327908,290.614962234474,-1137.4756465358,2.37311329195662,0.177567326672293,0.150791655517552,2.57520226321375,98.0531669050286,0.433591104054037,38.0759089511914,0.118339497142929,0.849208344482448,1.08515774276015,552.202754541601,2.44184058058296,508.868649028896,0.881660502857071,650.255921446629,3.99974278062437,0.0625080388808888,0.235322601217123,4.12285608664148,71.5537706013843,0.316410773599321,17.3553888609468,0.00861574783144256,3.76467739878288,1.03078030582704,1144.71309422669,5.06192130267041,1110.5306220497,0.991384252168557,1216.26686482807,6,0.25,0.25,0.25,0.25,1,4,579.443051601091,270.953850812074,-100,-100,2435.6916465358,0,1,9.9,0,0,0,0,0,0,0,0,-18.2385503988848,0,0,1,295,0,0
2242,158.922574543452,588.456957042254,36.7328302076383,297.752246044061,-1230.71629823716,2.40388951646457,0.173049756706738,0.147521241718309,2.60359075266607,97.7907873628072,0.432430861718334,37.5599687710788,0.11240064493731,0.852478758281691,1.08307421569657,565.102137234035,2.4988816508489,521.757538905674,0.88759935506269,662.892924596842,4.06346420812041,0.0605629641084357,0.228418174716663,4.18470325957237,71.0628728175829,0.314240023599352,16.9815799137081,0.00758167944754932,3.77158182528334,1.0298363773476,1173.37177702114,5.18864999798749,1139.37689795268,0.992418320552451,1244.43464983873,6,0.25,0.25,0.25,0.25,1,4,590.703885108246,277.228929117822,-100,-100,2528.93229823716,0,1,9.9,0,0,0,0,0,0,0,0,-18.8250450796269,0,0,1,295,0,0
2247,159.358095536381,601.704867581927,36.7545822988491,305.041691959795,-1326.94349718714,2.43554576118934,0.168580528964538,0.144260942901312,2.6328469676089,97.5043110365645,0.431164063403688,37.0337935459713,0.106552402180175,0.855739057098688,1.08100903278582,578.384180162795,2.55761484467988,535.041024284752,0.893447597819825,675.888491199359,4.12821174826378,0.0586781035380484,0.221703285793667,4.24760311687699,70.5686608625808,0.312054618334332,16.6137604952286,0.00665293864087021,3.77829671420633,1.02892084415569,1202.64045031418,5.31807607128931,1168.8367060938,0.99334706135913,1273.20911117676,6,0.25,0.25,0.25,0.25,1,4,602.284234507749,283.639159742403,-100,-100,2625.15949718714,0,1,9.9,0,0,0,0,0,0,0,0,-19.4270297439912,0,0,1,295,0,0
2252,159.77164935197,615.340215446061,36.7737058500814,312.488475019066,-1426.23627330804,2.46809822159052,0.164162940196734,0.14101371425635,2.66298870283339,97.1942691749111,0.429793058291457,36.4981905749346,0.100806523640749,0.85898628574365,1.07896382710299,592.059749042217,2.61808821026468,548.729933450959,0.899193476359251,689.254018217128,4.1940029010254,0.0568515810437724,0.215173377467532,4.31157283758601,70.0718265059882,0.30985761680948,16.2520335723286,0.00582107284823109,3.78482662253247,1.02803286963198,1232.53962720996,5.45029023152245,1198.93017394588,0.994178927151769,1302.61145371595,6,0.25,0.25,0.25,0.25,1,4,614.194255633283,290.189266601571,-100,-100,2724.45227330804,0,1,9.9,0,0,0,0,0,0,0,0,-20.0449570472719,0,0,1,295,0,0
2257,160.163491960278,629.374076842669,36.7904663694678,320.097945113173,-1528.67596439499,2.50156254475637,0.159800181625785,0.137782511295852,2.69403325245401,96.8612547514893,0.428320468511086,35.9539937613085,0.0951745175415815,0.862217488704148,1.07694019408033,606.139828916563,2.68035032346904,562.83518086553,0.904825482458419,703.001083668052,4.2608562973811,0.0550815591941243,0.208823891249491,4.37663071173845,69.5729961433744,0.307651788946001,15.8964739603857,0.00507806212351441,3.79117610875051,1.02717163083592,1263.0905363114,5.58538635156899,1229.67817489613,0.994921937876486,1332.66353245477,6,0.25,0.25,0.25,0.25,1,4,626.444265656601,296.884118442612,-100,-100,2826.89196439499,0,1,9.9,0,0,0,0,0,0,0,0,-20.6792934548873,0,0,1,295,0,0
2262,160.533938036617,643.817655775706,36.8051090908208,327.87562488263,-1634.34627872363,2.5359537888175,0.155495322427453,0.134570274244633,2.72599736225438,96.5059197270023,0.426749177032804,35.4020591007442,0.0896675372618964,0.865429725755367,1.07493968315783,620.635516364343,2.74445025336312,577.367759408708,0.910332462738104,717.141436091345,4.3287916652397,0.0533662431397819,0.202650288016493,4.44279611067723,69.0727349863911,0.305439634109821,15.5471314158196,0.00441632270541746,3.79734971198351,1.0263363206765,1294.31511237299,5.72346142691335,1261.1023173377,0.995583677294583,1363.38784735938,6,0.25,0.25,0.25,0.25,1,4,639.044733700997,303.728727695486,-100,-100,2932.56227872363,0,1,9.9,0,0,0,0,0,0,0,0,-21.3305143558556,0,0,1,295,0,0
2267,160.883359338215,658.68227663299,36.8178597934593,335.827207439103,-1743.33335748328,2.57128638819402,0.151251293859619,0.131379912158485,2.75889718730362,96.1289717278642,0.425082312980615,34.8432598975588,0.0842962728935357,0.868620087841515,1.07296378963114,635.558012595148,2.81043753169574,592.338733829627,0.915703727106464,731.686984323012,4.39782979064554,0.0517038837346829,0.196648066187902,4.51008945227136,68.5715512377195,0.303223399573195,15.2040335260281,0.00382870678573995,3.8033519338121,1.02552614970789,1326.23598624801,5.86461553118869,1293.22493300222,0.99617129321426,1394.80753748573,6,0.25,0.25,0.25,0.25,1,4,652.006271730236,310.728249163383,-100,-100,3041.54935748328,0,1,9.9,0,0,0,0,0,0,0,0,-21.9991106177787,0,0,1,295,0,0
2272,161.212182540855,673.979377776438,36.8289256640455,343.958553963804,-1855.72583668913,2.60757412550664,0.147070874257059,0.128214286978836,2.79274825575305,95.731170175716,0.423323234517016,34.2784817709617,0.0790708446905006,0.871785713021164,1.07101394680791,650.91861770259,2.87836212748085,607.75923566879,0.920929155309499,746.649787878306,4.46799247523616,0.0500927799465797,0.190812777320983,4.57853216203261,68.069900203805,0.301005098701226,14.8671883902604,0.00330849903871195,3.80918722267902,1.02474034757424,1358.87647434214,6.00895176954096,1326.06906477223,0.996691500961288,1426.94637454595,6,0.25,0.25,0.25,0.25,1,4,665.339625978358,317.887978589474,-100,-100,3153.94183668913,0,1,9.9,0,0,0,0,0,0,0,0,-22.6855863932333,0,0,1,295,0,0
2277,161.520886544077,689.720506314222,36.83849619365,352.275691209882,-1971.61490891959,2.64483011085248,0.142956675109179,0.125076197744349,2.82756543960912,95.3133219042298,0.421475509460504,33.7086175156412,0.0740007005535535,0.874923802255651,1.06909151858444,666.728726248261,2.94827442746981,623.640459828045,0.925999299446447,762.042048152491,4.53930249006553,0.0485312806344953,0.185140039332456,4.64814663025115,67.568188326898,0.298786528781543,14.5365870962739,0.0028494104115234,3.81485996066754,1.0239781641395,1392.26056768985,6.15657623032453,1359.6584541037,0.997150589588477,1459.82875601675,6,0.25,0.25,0.25,0.25,1,4,679.055669108684,325.213351121632,-100,-100,3269.83090891959,0,1,9.9,0,0,0,0,0,0,0,0,-23.3904561915294,0,0,1,295,0,0
2282,161.809999272908,705.917314277253,36.8467440988283,360.784808953269,-2091.09438483085,2.68306676909065,0.138911128417807,0.121968365179454,2.86336293323053,94.8762763152063,0.419542893865842,33.1345618866987,0.0690945196796526,0.878031634820546,1.06719779254729,682.999824390198,3.02022522345346,639.993662992827,0.930905480320347,777.876100705404,4.61178352647297,0.0470177857531838,0.179625547504376,4.71895616583239,67.0667771076086,0.296569288369845,14.212205994454,0.00244556961336831,3.82037445249562,1.0232388703295,1426.41292083958,6.30759793595263,1394.01752826323,0.997554430386632,1493.47969794719,6,0.25,0.25,0.25,0.25,1,4,693.165393338586,332.709939710185,-100,-100,3389.31038483085,0,1,9.9,0,0,0,0,0,0,0,0,-24.1142469063253,0,0,1,295,0,0
2287,162.080094012472,722.581556386254,36.8538262580367,369.492257434004,-2214.2607545597,2.72229583562268,0.134936475517206,0.118893416881076,2.90015424014803,94.4209201353926,0.417529308838706,32.5572063817451,0.0643601244497056,0.881106583118924,1.06533397369896,699.743488730389,3.09426570716578,656.830164066582,0.935639875550294,794.164408865781,4.68546014453318,0.0455507470462946,0.174265083449948,4.79098494737866,66.5659868976077,0.294354794061221,13.8940087745483,0.00209151268397804,3.82573491655005,1.02252175871533,1461.3588407223,6.46212879367401,1429.17138756862,0.997908487316022,1527.92482761991,6,0.25,0.25,0.25,0.25,1,4,707.679904740297,340.383453473025,-100,-100,3512.4767545597,0,1,9.9,0,0,0,0,0,0,0,0,-24.8574984329529,0,0,1,295,0,0
2292,162.331785320422,739.725089577424,36.8598846555039,378.404544832058,-2341.21324913976,2.76252836102767,0.131034757512154,0.115853873315423,2.93795216868523,93.9481718432928,0.415438815891041,31.9774340932636,0.0598044024909246,0.884146126684577,1.06350117889552,716.97138703507,3.17044747346908,674.161346750617,0.940195597509075,810.919558878362,4.76035771964251,0.044128668286606,0.169054522213322,4.86425797208166,66.0661005455197,0.292144296612288,13.5819483515688,0.00178217097068116,3.83094547778668,1.02182614386529,1497.1242756848,6.62028354707817,1465.14579282693,0.998217829029319,1563.19037623032,6,0.25,0.25,0.25,0.25,1,4,722.610418916509,348.239736064709,-100,-100,3639.42924913976,0,1,9.9,0,0,0,0,0,0,0,0,-25.620763443015,0,0,1,295,0,0
2297,162.565724579836,757.359874422979,36.8650473235738,387.52833482794,-2472.05390195457,2.80377472463719,0.12720780747222,0.112852134831718,2.97676883659352,93.4589758493072,0.413275591205637,31.3961147067965,0.0554332406483567,0.887147865168282,1.06170043207687,734.69528094584,3.2488225323425,691.998664358313,0.944566759351643,828.154256795147,4.83650238801133,0.0427501051148143,0.163989837661468,4.93880100320303,65.5673668775971,0.289938896332735,13.2759685670821,0.00151285779670135,3.83601016233853,1.02115136248982,1533.73580489457,6.78217972924378,1501.96715318965,0.998487142203299,1599.30317177216,6,0.25,0.25,0.25,0.25,1,4,737.968258230156,356.284764091544,-100,-100,3770.26990195457,0,1,9.9,0,0,0,0,0,0,0,0,-26.4046032946988,0,0,1,295,0,0
2302,162.782595234375,775.497978563795,36.8694292810751,396.870444284308,-2606.88761065024,2.84604465731617,0.123457244454684,0.109890469854604,3.01661568507457,92.9542964959808,0.411043899105227,30.8140997064673,0.0512514723217352,0.890109530145396,1.05993266033965,752.927030783525,3.32944333012475,710.353646940415,0.948748527678265,845.881327279505,4.91392099120878,0.041413664536985,0.159067106366029,5.01464051631244,65.070004012452,0.287739557743063,12.976005717814,0.00127925406397599,3.84093289363397,1.02049677340841,1571.22062826245,6.94793761817656,1539.66251457576,0.998720745936024,1636.2906322749,6,0.25,0.25,0.25,0.25,1,4,753.764850738767,364.524645605041,-100,-100,3905.10361065024,0,1,9.9,0,0,0,0,0,0,0,0,-27.2095973129812,0,0,1,295,0,0
2307,162.983107805051,794.151582221451,36.8731334550348,406.437841114343,-2745.82219924017,2.88934727291482,0.119784469453936,0.106971004440122,3.0575035017969,92.4351119877667,0.408748065209904,30.2322178644906,0.0472628393176304,0.893028995559878,1.05819869091487,771.678602486219,3.41236278019406,729.237910716998,0.95273716068237,864.113714473986,4.99264102109248,0.0401180041155077,0.154282510087394,5.09180364561472,64.5742024842242,0.28554712338524,12.6819899152706,0.00107739299861161,3.84571748991261,1.01986175735514,1609.6065571533,7.11768019573189,1578.25954894865,0.998922607001388,1674.18075963752,6,0.25,0.25,0.25,0.25,1,4,770.011730967769,372.965618728249,-100,-100,4044.03819924017,0,1,9.9,0,0,0,0,0,0,0,0,-28.036333676247,0,0,1,295,0,0
2312,163.167994734677,813.332985827858,36.8762515860815,416.23764236876,-2888.96848094621,2.93369110835461,0.116190663274359,0.104095713301805,3.09944245296455,91.902408316971,0.406392449577646,29.6512710629837,0.0434699689866546,0.895904286698196,1.05649924906474,790.962076702873,3.49763430318011,748.663169806385,0.956530031013345,882.864485019844,5.07269056509531,0.0388618309106767,0.14963233706107,5.17031813036751,64.0801281824997,0.283362326823014,12.3938462908364,0.000903644220427845,3.85036766293893,1.01924571665064,1648.92200601117,7.29153311058138,1617.7865445731,0.999096355779572,1713.00213419367,6,0.25,0.25,0.25,0.25,1,4,786.720542601183,381.614050444994,-100,-100,4187.18448094621,0,1,9.9,0,0,0,0,0,0,0,0,-28.8854141355707,0,0,1,295,0,0
