"time","Are.N","Ace.N","Are.S","Ace.S","S","RelPrice_N","RelLabor_N","Labor.re_N","Price.re_N","Agg.demand.re.tech_N","Profits.re_N","Yre_N","sre_N","Labor.ce_N","Price.ce_N","Agg.demand.ce.tech_N","Profits.ce_N","Yce_N","sce_N","Y_N","RelPrice_S","RelLabor_S","Labor.re_S","Price.re_S","Agg.demand.re.tech_S","Profits.re_S","Yre_S","sre_S","Labor.ce_S","Price.ce_S","Agg.demand.ce.tech_S","Profits.ce_S","Yce_S","sce_S","Y_S","Delta.Temp","Gamma.re.t_N","Gamma.re.t_S","Gamma.ce.t_N","Gamma.ce.t_S","L_N","L_S","Consumption_N","Consumption_S","Utility.Consumer_N","Utility.Consumer_S","CO2.Concentration","Cost.S.Damage","policy.status","Policy.Start.Time","ce.tax_N","RD.subsidy_N","RD.subsidy.GF_N","Tec.subsidy_N","Tec.subsidy.GF_N","ce.tax_S","RD.subsidy_S","Tec.subsidy_S","dS.lag","Budget.function.N","Budget.function.S","Run.ID","Policy.Duration","Budget.N","Budget.S"
2162,555.200955766317,426.759293891324,32.2926126233608,283.573473939989,-243.232486420641,0.835604131671651,11.6254196893313,0.920794712207071,1.12989828561516,622.717205229899,8.26096644457984,545.615513383986,0.999535797549276,0.0792052877929295,1.35219327285369,53.0294862166016,0.58624097012453,39.2173865091691,0.000464202450723761,637.748893921365,4.20803476071645,0.00814843546750327,0.0323303005027217,4.21588208376504,9.72861916890459,0.0645299309473441,2.18069313418853,4.08423274813883e-06,3.96766969949728,1.00186484273415,1128.25893403458,12.4729025157523,1126.1588249324,0.999995915767252,1137.4077070352,6,0.6,0.6,0.35,0.35,1,4,564.160079222841,253.370215622834,-100,-100,1541.44848642064,0,1,9.9,0.5,2,0,0.01,0,0.05,0.5,0.055,-12.1062660211026,20.3292931087522,56.3331671602346,3003,295,1681.90103427283,3111.86015901158
2167,589.519591773378,426.773095933886,32.2927311253439,288.498530461951,-304.703229040372,0.802708393022785,13.3800689669969,0.930459304312444,1.11492652998525,654.978510752044,8.68894492363662,581.588748859626,0.999712268305323,0.0695406956875559,1.38895586451604,48.4622857508379,0.535750568975513,34.8911632031762,0.000287731694676552,666.725904151967,4.25685161709096,0.00782603982564099,0.0310610740996331,4.26447659333249,9.50798090246765,0.0630664373260679,2.10695070219873,3.27519291359579e-06,3.96893892590037,1.00179122434311,1148.09560812528,12.6921969478249,1146.04278838448,0.999996724807086,1157.03688162956,6,0.6,0.6,0.35,0.35,1,4,590.121201412804,257.74346269611,-100,-100,1602.91922904037,0,1,9.9,0.5,2,0,0.01,0,0.05,0.5,0.055,-12.3746894206451,17.7252413281189,57.3268102088732,3003,295,1681.90103427283,3111.86015901158
2172,625.964929989077,426.781564605002,32.2928327617457,293.254571389176,-367.516583139163,0.771096796722875,15.4003119945073,0.939025550225208,1.10149289588376,689.288925601096,9.14410688702414,619.519235117338,0.999825646953312,0.0609744497747918,1.42847551768474,44.3105332274093,0.48985294482901,31.0194558316459,0.000174353046688225,698.15670463777,4.30373369678498,0.00753169940857666,0.0299015878626858,4.31115333580005,9.30301603997622,0.0617069053931623,2.03921073388267,2.64667515946212e-06,3.97009841213731,1.00172400049302,1167.24655099305,12.9039106212282,1165.23768065712,0.999997353324841,1175.99506573681,6,0.6,0.6,0.35,0.35,1,4,618.267723571346,261.967204471729,-100,-100,1665.73258313916,0,1,9.9,0.5,2,0,0.01,0,0.05,0.5,0.055,-12.6432377936594,15.308559715709,58.2860381666169,3003,295,1681.90103427283,3111.86015901158
2177,664.667021346359,426.786638151834,32.2929205760203,297.847261320801,-431.672550571356,0.740723446584853,17.7261469063795,0.946598731442221,1.08947707613484,725.828608660665,9.62884232249238,659.555247480146,0.999897002450045,0.0534012685577793,1.47082839237496,40.5373105824509,0.448139968488995,27.5608703181171,0.000102997549955353,732.164209970623,4.34876869647902,0.00726222607773212,0.0288394655918396,4.35599829003347,9.11225186229164,0.0604415666025804,1.97683227506488,2.15468800261403e-06,3.97116053440816,1.00166244609889,1185.73532656459,13.1083040351716,1183.76737710652,0.999997845311997,1194.30443811802,6,0.6,0.6,0.35,0.35,1,4,648.706961365048,266.046384206833,-100,-100,1729.88855057136,0,1,9.9,0.5,2,0,0.01,0,0.05,0.5,0.055,-12.9117335390395,13.0589997213991,59.2120413068329,3003,295,1681.90103427283,3111.86015901158
2182,705.764378533355,426.789597739205,32.2929969881136,302.282124874491,-497.170277231445,0.711542516039516,20.4036409641963,0.953278977082788,1.07876064344752,764.779637258856,10.145566667876,701.853414365037,0.999940848013623,0.0467210229172123,1.5160874004437,37.1076829971111,0.410225435533064,24.475952366764,5.91519863767376e-05,768.878159463775,4.39203966282323,0.00701487535975513,0.0278640386806563,4.39909300065149,8.93438898014459,0.059261802105299,1.91925871650957,1.76674746878803e-06,3.97213596131934,1.00160593673322,1203.5848326935,13.3056303254267,1201.65505070692,0.999998233252531,1211.98667449839,6,0.6,0.6,0.35,0.35,1,4,681.5526302879,269.985832814533,-100,-100,1795.38627723144,0,1,9.9,0.5,2,0,0.01,0,0.05,0.5,0.055,-13.1800091493161,10.9572853616633,60.1059751778434,3003,295,1681.90103427283,3111.86015901158
2187,749.404391897618,426.791274142299,32.2930639354306,306.564532607837,-564.008120405208,0.68350885233987,23.4858435251405,0.959160075536166,1.0692287478627,806.326545188521,10.6967279484709,746.578579496947,0.999967066200989,0.0408399244638342,1.56432318938137,33.989125358948,0.37574978084317,21.727687468719,3.29337990109257e-05,808.435957277251,4.43362519507697,0.00678727472623439,0.0269660727608223,4.44051474891419,8.76827738659696,0.0581599839052976,1.86600486629625,1.45868344674907e-06,3.97303392723918,1.00155393239935,1220.81725943798,13.4961348030869,1218.92313528574,0.999998541316553,1229.06288331741,6,0.6,0.6,0.35,0.35,1,4,716.925580754631,273.790254589304,-100,-100,1862.22412040521,0,1,9.9,0.5,2,0,0.01,0,0.05,0.5,0.055,-13.4479112062947,8.98532110611642,60.9689587131902,3003,295,1681.90103427283,3111.86015901158
2192,795.743795902313,426.792193623742,32.2931229792964,310.699693454071,-632.183734549764,0.656578356024329,27.0338374459281,0.964328822198216,1.06077141850593,850.657137469762,11.2848175856739,793.903899938414,0.999982273556227,0.0356711778017835,1.61560521874198,31.1517211635047,0.344382277462544,19.281765620788,1.77264437731806e-05,850.983481426023,4.47359967586979,0.00657736483205849,0.0261375431709847,4.48033675694911,8.6128961788717,0.0571293403544559,1.81664623231941,1.21237825325392e-06,3.97386245682902,1.00150596422734,1237.45407117495,13.6800547568391,1235.59331184777,0.999998787621747,1245.55356876767,6,0.6,0.6,0.35,0.35,1,4,754.95449672086,277.464219005709,-100,-100,1930.39973454976,0,1,9.9,0.5,2,0,0.01,0,0.05,0.5,0.055,-13.715304940021,7.12628323526518,61.8020735036329,3003,295,1681.90103427283,3111.86015901158
2197,844.949183111042,426.792680582852,32.2931753860248,314.692651650997,-701.694166427187,0.630708209106359,31.117949587484,0.968864762139434,1.05328451893483,897.963504420945,11.9123838496482,844.011141714822,0.999990802433081,0.0311352378605665,1.67000286935731,28.5682019915057,0.315821473016095,17.1066783870257,9.19756691863949e-06,896.675880891433,4.51203351318721,0.00638335117291814,0.02537144981772,4.51862840750016,8.4673363594055,0.0561638420719366,1.77081010829677,1.01415317366252e-06,3.97462855018228,1.00146162352156,1253.51600481981,13.857619433283,1251.68651037463,0.999998985846826,1261.47861283616,6,0.6,0.6,0.35,0.35,1,4,795.776578063117,281.012156745436,-100,-100,1999.91016642719,0,1,9.9,0.5,2,0,0.01,0,0.05,0.5,0.055,-13.9820745288515,5.3646295063396,62.6063638491752,3003,295,1681.90103427283,3111.86015901158
2202,897.197564708101,426.792928914556,32.2932221890612,318.548286742323,-772.535953286646,0.605857001170034,35.8191443901336,0.972840216236313,1.04667039914577,948.443172036824,12.5820471202405,897.091138798593,0.999995412875807,0.0271597837636871,1.72758653795274,26.2138796530018,0.289794439563935,15.1736998854288,4.58712419260099e-06,945.678373858751,4.54899338280026,0.0062036641471698,0.0246616639084806,4.55545546766506,8.33078621765508,0.0552581049817061,1.72816813413373,8.53608751622622e-07,3.97533833609152,1.00142055270716,1269.023078768,14.0290501357802,1267.22292181583,0.999999146391248,1276.85727049532,6,0.6,0.6,0.35,0.35,1,4,839.538220929729,284.438358649596,-100,-100,2070.75195328665,0,1,9.9,0.5,2,0,0.01,0,0.05,0.5,0.055,-14.2481240353057,3.68605379865913,63.3828373260219,3003,295,1681.90103427283,3111.86015901158
2207,952.676977532407,426.793050487181,32.2932642368016,322.271315634057,-844.70521962088,0.58198478706174,41.2306282297267,0.976320503816325,1.04083828560301,1002.30033929535,13.2965163010921,953.34438560503,0.999997807489279,0.0236794961836748,1.78842868188682,24.0665102256913,0.266055270545017,13.4567905723256,2.19251072064441e-06,998.167055929793,4.58454246428781,0.00603692592212303,0.0240028005595904,4.59088030915508,8.20251887552763,0.0544073077013748,1.68843006469062,7.22785156380799e-07,3.97599719944041,1.00138243781504,1283.99460874081,14.1945603996297,1282.22201653788,0.999999277214844,1291.70817383362,6,0.6,0.6,0.35,0.35,1,4,886.395706016952,287.746976659049,-100,-100,2142.92121962088,0,1,9.9,0.5,2,0,0.01,0,0.05,0.5,0.055,-14.5133765179689,2.07740584262498,64.1324656810017,3003,295,1681.90103427283,3111.86015901158
2212,1011.58713919594,426.793107465995,32.2933022298302,325.86629595087,-918.197769819093,0.559053099665155,47.4596964973913,0.979364295027027,1.03570445009133,1059.74716664009,14.0586059126475,1012.9817390291,0.999998998712383,0.0206357049729734,1.85260478961957,22.1061189262212,0.244383144729375,11.9324526472592,1.00128761704177e-06,1054.32972568945,4.61874066617067,0.00588192283229025,0.0233901124924419,4.62496212009422,8.08188164986326,0.053607120983543,1.65133853225271,6.15549970942858e-07,3.97660988750756,1.0013470022184,1298.44922772423,14.3543562124913,1296.70256649056,0.999999384450029,1306.0493419885,6,0.6,0.6,0.35,0.35,1,4,936.51590289128,290.942026044416,-100,-100,2216.41376981909,0,1,9.9,0.5,2,0,0.01,0,0.05,0.5,0.055,-14.777773416411,0.52659085687452,64.8561859157417,3003,295,1681.90103427283,3111.86015901158
2217,1074.14015046131,426.793132947992,32.2933367498765,329.337630178163,-993.009174559009,0.53702493456804,54.6298600218347,0.982024042490715,1.03119219720907,1121.00508805886,14.8712534981888,1076.22520824143,0.999999564457627,0.0179759575092855,1.92019426069763,20.3148065313494,0.224580186204067,10.5795579890801,4.35542373278253e-07,1114.36673072975,4.651644837848,0.00573758229173141,0.022819400975978,4.65775710563727,7.96828694222912,0.0528536472878057,1.61666462840944,5.27148713652182e-07,3.97718059902402,1.00131400139141,1312.40490811927,14.5086362592585,1310.68266926816,0.999999472851286,1319.89819472766,6,0.6,0.6,0.35,0.35,1,4,990.076994208879,294.027388446366,-100,-100,2291.22517455901,0,1,9.9,0.5,2,0,0.01,0,0.05,0.5,0.055,-15.041273004359,-0.977540274013947,65.5549014688938,3003,295,1681.90103427283,3111.86015901158
2222,1140.56124801165,426.79314379109,32.2933682826413,332.689570232152,-1069.13485033598,0.515864717235256,62.8832932111544,0.984346455078722,1.02723170796418,1186.30613211554,15.7375371486447,1143.30881892456,0.99999982013658,0.0156535449212783,1.99128118990102,18.6765516056983,0.206469278000995,9.37916337502623,1.79863420268767e-07,1178.49184010893,4.68330896724737,0.0056029534047968,0.0222869409276342,4.68931867598139,7.86120441517589,0.0521433688858617,1.58420416389946,4.53872614915328e-07,3.97771305907237,1.00128321850556,1325.87898481919,14.6575921771762,1324.17977283001,0.999999546127385,1333.27156816718,6,0.6,0.6,0.35,0.35,1,4,1047.26922585169,297.006815389889,-100,-100,2367.35085033598,0,1,9.9,0.5,2,0,0.01,0,0.05,0.5,0.055,-15.3038488879304,-2.44530300745448,66.229483434153,3003,295,1681.90103427283,3111.86015901158
2227,1211.08960819917,426.793148166363,32.2933972357873,335.926222217189,-1146.57013144939,0.495538260525928,72.3836524623448,0.986372986810473,1.02375977406868,1255.89424201024,16.6606930145078,1214.47954010618,0.999999929721587,0.0136270131895265,2.06595505457467,17.1770179770486,0.189891933736272,8.31432316933194,7.02784132000644e-08,1246.9331462361,4.71378436401345,0.00547719061876391,0.0217894176809452,4.71969762131982,7.76015425413246,0.0514731031676606,1.55377449119388,3.92811453788962e-07,3.97821058231905,1.00125446071558,1338.88817837239,14.8014088119068,1337.21070008069,0.999999607188546,1346.18573159666,6,0.6,0.6,0.35,0.35,1,4,1108.29568602348,299.883932043409,-100,-100,2444.78613144939,0,1,9.9,0.5,2,0,0.01,0,0.05,0.5,0.055,-15.5654887680332,-3.88628851736338,66.8807717736587,3003,295,1681.90103427283,3111.86015901158
2232,1285.97920368438,426.79314983455,32.2934239532484,339.051551219206,-1225.31033453051,0.476012717445677,83.3193207231924,0.988140321916458,1.02071945357307,1330.02659167017,17.6441327650964,1289.99826656013,0.999999974110452,0.0118596780835421,2.14431130968587,15.8033732671436,0.174706291468273,7.36990622385829,2.58895481719534e-08,1319.93400025992,4.74311982866052,0.00535953988803901,0.02132387340209,4.74894227393512,7.66470134746115,0.0508399640377098,1.5252117957098,3.4166850737455e-07,3.97867612659791,1.0012275560148,1351.44861772845,14.940264468988,1349.79167284172,0.999999658331493,1358.65640475117,6,0.6,0.6,0.35,0.35,1,4,1173.37311707825,302.662241075951,-100,-100,2523.52633453051,0,1,9.9,0.5,2,0,0.01,0,0.05,0.5,0.055,-15.8261927651394,-5.30946750148796,67.5095765030224,3003,295,1681.90103427283,3111.86015901158
2237,1365.49971525471,426.793150433575,32.2934487266572,342.069386045093,-1305.35081580262,0.457256532096942,95.9071425426627,0.989680843189038,1.01805967418579,1408.97489935941,18.691461014902,1370.14085297249,0.999999991041614,0.0103191568109622,2.2264518989309,14.5441216721198,0.160785265085284,6.53242123896932,8.95838603298671e-09,1397.75398532149,4.77136180848307,0.00524932691995079,0.0208876615159129,4.7770986580388,7.57445024478594,0.0502413284736651,1.49836877856345,2.98621148813087e-07,3.97911233848409,1.0012023505628,1363.57586229166,15.0743311576343,1361.93833496811,0.999999701378851,1370.69877512271,6,0.6,0.6,0.35,0.35,1,4,1242.73276393115,305.345126521872,-100,-100,2603.56681580262,0,1,9.9,0.5,2,0,0.01,0,0.05,0.5,0.055,-16.0859719813102,-6.72328683927718,68.1166788353505,3003,295,1681.90103427283,3111.86015901158
2242,1449.93750148539,426.793150635332,32.2934718045174,344.983423856954,-1386.68702144922,0.439239390593093,110.396723649723,0.991023075300272,1.0157348062448,1493.02674355459,19.8064927799952,1455.19919868022,0.999999997099776,0.00897692469972828,2.31248569230843,13.3889523823994,0.148014868587426,5.78985306890004,2.90022394988654e-09,1480.66993239284,4.79855454118844,0.00514594715238614,0.0204784078052139,4.80421062816583,7.48904077671903,0.0496748074719773,1.47311266756458,2.6221520422805e-07,3.97952159219479,1.00117870640603,1375.28492314925,15.203774825415,1373.6657745011,0.999999737784796,1382.32751506847,6,0.6,0.6,0.35,0.35,1,4,1316.6212631053,307.935857599234,-100,-100,2684.90302144922,0,1,9.9,0.5,2,0,0.01,0,0.05,0.5,0.055,-16.3448472788824,-8.13575845252802,68.702832278573,3003,295,1681.90103427283,3111.86015901158
2247,1539.59662912683,426.793150698817,32.2934933996096,347.797234675806,-1469.31453158253,0.421932172938648,127.075380259269,0.992192098138021,1.0137042230726,1582.48688791883,20.9932710551311,1545.48238369866,0.999999999125158,0.00780790186197888,2.40252886148124,12.3286038243066,0.136292715277709,5.13151122634405,8.74841532549908e-10,1568.97698362093,4.82474018727902,0.00504885717772585,0.0200939770904413,4.83031999702315,7.40814423816992,0.0491382207317811,1.44932350431959,2.31284427977752e-07,3.97990602290956,1.00115649952693,1386.590283432,15.3287555833408,1384.9885448351,0.999999768715572,1393.5567985817,6,0.6,0.6,0.35,0.35,1,4,1395.3015765701,310.437592452105,-100,-100,2767.53053158253,0,1,9.9,0.5,2,0,0.01,0,0.05,0.5,0.055,-16.6028478214006,-9.5545403455444,69.2687636847749,3003,295,1681.90103427283,3111.86015901158
2252,1634.79996769616,426.793150717409,32.2935136949962,350.514265743836,-1553.22909832254,0.405306906330032,146.27383622353,0.993209927671863,1.01193186253184,1677.67862387079,22.2560846242699,1641.31785857255,0.999999999755195,0.00679007232813721,2.49670520469208,11.3547431346093,0.125526685353106,4.5478910018172,2.44805287152872e-10,1662.98970862762,4.84995895219351,0.0049575673791474,0.0197324445929647,4.85546665369482,7.33146005324859,0.0486295745331979,1.42689266438434,2.04888777916428e-07,3.98026755540704,1.00113561816824,1397.50591781396,15.4494279214333,1395.92068492274,0.999999795111222,1404.40031765455,6,0.6,0.6,0.35,0.35,1,4,1479.05397496073,312.853381801204,-100,-100,2851.44509832254,0,1,9.9,0.5,2,0,0.01,0,0.05,0.5,0.055,-16.8600101958181,-10.987010203604,69.8151742525311,3003,295,1681.90103427283,3111.86015901158
2257,1735.89035197692,426.793150722452,32.2935328489158,353.137845742653,-1638.42667852548,0.389336720091315,168.372780963375,0.99409586360741,1.01038580014754,1778.94513995756,23.599486226677,1743.05269165581,0.999999999936745,0.00590413639258979,2.59514643240064,10.4598598329327,0.115633750453071,4.03054706368027,6.32547347834134e-11,1763.04327935065,4.87424919915769,0.00487163558694624,0.019392071243411,4.87968867306519,7.25871285290147,0.0481470423532954,1.40572157479118,1.82266842685888e-07,3.98060792875659,1.00111596138918,1408.045311183,15.565940915128,1406.47573856394,0.999999817733157,1414.87129820005,6,0.6,0.6,0.35,0.35,1,4,1568.17707487346,315.186172495636,-100,-100,2936.64267852548,0,1,9.9,0.5,2,0,0.01,0,0.05,0.5,0.055,-17.116377154391,-12.4403321587321,70.3427404843996,3003,295,1681.90103427283,3111.86015901158
2262,1843.23181652085,426.793150723714,32.2935509987902,355.671188868999,-1724.90346168595,0.373995802298313,193.8104182009,0.994866804305257,1.00903784120283,1886.65092769323,25.0283112067784,1851.05487836788,0.999999999984982,0.00513319569474328,2.69799242398444,9.63717242733662,0.106538941184206,3.57197905437565,1.5018097876407e-11,1869.49470926701,4.8976475536143,0.004790661596144,0.0190712823247536,4.90302241725556,7.18964990731018,0.0476889478351884,1.38572059929743,1.62798981761805e-07,3.98092871767525,1.00109743781732,1418.22147652357,15.6784384229681,1416.66677283252,0.999999837201018,1424.98251551991,6,0.6,0.6,0.35,0.35,1,4,1662.98893516388,317.438810962898,-100,-100,3023.11946168595,0,1,9.9,0.5,2,0,0.01,0,0.05,0.5,0.055,-17.3719967097774,-13.9215174511085,70.8521151021137,3003,295,1681.90103427283,3111.86015901158
2267,1957.21090653613,426.793150724003,32.2935682645206,358.117398771333,-1812.65589351526,0.359259358078512,223.091155165496,0.995537530255215,1.00786313676512,2001.18323359827,26.5476967769147,1965.71471759661,0.999999999996741,0.00446246974478524,2.80539146469462,8.88054660792175,0.098174442750575,3.16552849029519,3.25928173339207e-12,1982.72416297169,4.92018900001719,0.00471428241390641,0.0187686489439763,4.92550262979698,7.12403886411863,0.0472537497856988,1.3668080666256,1.45978618840092e-07,3.98123135105602,1.00107996456636,1428.0469720552,15.7870592760702,1426.50639569417,0.999999854021381,1434.74630931576,6,0.6,0.6,0.35,0.35,1,4,1763.82821730723,319.614046556661,-100,-100,3110.87189351525,0,1,9.9,0.5,2,0,0.01,0,0.05,0.5,0.055,-17.6269214466635,-15.4374797553708,71.3439279220546,3003,295,1681.90103427283,3111.86015901158
2272,2078.23806985706,426.793150724064,32.2935847512111,360.479472351458,-1901.68069566778,0.34510356954209,256.795604566475,0.996120957912833,1.00683982662845,2122.95356709276,28.1631020210526,2087.44626090106,0.999999999999357,0.00387904208716694,2.91750047084243,8.18442369747719,0.0904788039756103,2.80528616165533,6.43041175862891e-13,2103.1363422198,4.94190697169226,0.00464216812746767,0.0184828719109815,4.94716252318953,7.06166575106419,0.0468400289268088,1.34890942100145,1.3138977335265e-07,3.98151712808902,1.00106346629497,1437.53391766876,15.8919374598282,1436.00677286647,0.999999868610227,1444.17459824686,6,0.6,0.6,0.35,0.35,1,4,1871.05541502274,321.714534803109,-100,-100,3199.89669566778,0,1,9.9,0.5,2,0,0.01,0,0.05,0.5,0.055,-17.8812075961246,-16.9950859331938,71.8187866934465,3003,295,1681.90103427283,3111.86015901158
2277,2206.7491349962,426.793150724076,32.2936005514277,362.760303435605,-1991.9748820519,0.331505557287796,295.592097659718,0.996628366002026,1.00594871061868,2252.39927371817,29.8803287651453,2216.68884053699,0.999999999999885,0.00337163399797423,3.03448520998809,7.54375809987989,0.0833962457941722,2.48600918371571,1.14797060746241e-13,2231.16195466638,4.96283343439274,0.00457401830136051,0.0182127676727883,4.96803386043127,7.0023332078409,0.0464464761676087,1.33195647761451,1.18689389231091e-07,3.98178723232721,1.00104787438613,1446.69401069983,15.9932022882866,1445.17964396756,0.999999881310611,1453.27889404044,6,0.6,0.6,0.35,0.35,1,4,1985.05415850139,323.742840547223,-100,-100,3290.1908820519,0,1,9.9,0.5,2,0,0.01,0,0.05,0.5,0.055,-18.1349145059731,-18.6012029359027,72.2772779015206,3003,295,1681.90103427283,3111.86015901158
2282,2343.20688059635,426.793150724078,32.2936157470817,364.962686319357,-2083.53577212528,0.318443343424442,340.249936701131,0.997069596526033,1.00517294854491,2389.98518295842,31.7055434371264,2353.90868263414,0.999999999999982,0.00293040347396696,3.15652052178448,6.95396259017427,0.0768760564343766,2.20304684927028,1.83186799063151e-14,2367.2592716785,4.98299896410846,0.00450955882758462,0.0179572560079885,4.98814703103938,6.94585891724195,0.0460718821980659,1.31588676836295,1.07593371209345e-07,3.98204274399201,1.00103312622941,1455.53854107483,16.0909785715822,1454.03633799554,0.999999892406629,1462.07031516237,6,0.6,0.6,0.35,0.35,1,4,2106.23259872825,325.701441000807,-100,-100,3381.75177212528,0,1,9.9,0.5,2,0,0.01,0,0.05,0.5,0.055,-18.3881039992877,-20.2627415272388,72.7199675376907,3003,295,1681.90103427283,3111.86015901158
2287,2488.10270193378,426.793150724078,32.2936304110058,367.089319190711,-2176.3610015377,0.305895816049025,391.654649571845,0.997453232755322,1.00449778823158,2536.20533974912,33.6453000371118,2499.60061213473,0.999999999999997,0.00254676724467776,3.28379054413281,6.4108604074954,0.0708720618048617,1.95227445884141,2.55351295663786e-15,2511.91578176357,5.00243281962937,0.00444853916454594,0.0177153492333058,5.00753112203171,6.89207420999761,0.0457151282349142,1.30064296551096,9.78655003405302e-08,3.98228465076669,1.00101916459174,1464.07840586305,16.185386776816,1462.58778817702,0.9999999021345,1470.55960005694,6,0.6,0.6,0.35,0.35,1,4,2235.02487756652,327.592728694247,-100,-100,3474.5770015377,0,1,9.9,0.5,2,0,0.01,0,0.05,0.5,0.055,-18.6408398739245,-21.9866974359803,73.1474018385932,3003,295,1681.90103427283,3111.86015901158
2292,2641.95838047173,426.793150724076,32.2936446082779,369.142807435476,-2270.44853044903,0.293842695124499,450.825549061036,0.99778675641057,1.00391032047339,2691.58482862429,35.7065643365298,2654.28985637037,1,0.00221324358942994,3.41648894844244,5.91064323192846,0.0653421609289691,1.7300343484568,3.33066907387547e-16,2665.64994635509,5.02116301031081,0.00439072991066855,0.0174861427128427,5.02621398428941,6.8408228213931,0.0453751777743005,1.28617237276865,8.93085959709172e-08,3.98251385728716,1.00100593706443,1472.32412326455,16.2765431826895,1470.84454621949,0.999999910691404,1478.75711996543,6,0.6,0.6,0.35,0.35,1,4,2371.89268946995,329.419014334169,-100,-100,3568.66453044903,0,1,9.9,0.5,2,0,0.01,0,0.05,0.5,0.055,-18.8931874720845,-23.7801904867608,73.5601079956804,3003,295,1681.90103427283,3111.86015901158
2297,2805.32796284329,426.793150724076,32.2936583973389,371.125666828993,-2365.79664981674,0.282264499701622,518.935944995048,0.998076686157928,1.00339925936736,2856.68169938564,37.8967394240498,2818.53395444491,1,0.00192331384207246,3.55481918706759,5.44983424190969,0.0602479175443116,1.53308338768288,0,2829.01306494405,5.03921635944176,0.0043359206669245,0.0172688064927331,5.04422229467886,6.79195978084088,0.0450510692263175,1.27242647487312,8.17574384787313e-08,3.98273119350727,1.00099339557583,1480.28584606167,16.3645600282118,1478.81679599907,0.999999918242562,1486.6728913332,6,0.6,0.6,0.35,0.35,1,4,2517.32694093201,331.182529569239,-100,-100,3664.01264981674,0,1,9.9,0.5,2,0,0.01,0,0.05,0.5,0.055,-19.1452133017202,-25.6505021990427,73.9585948369009,3003,295,1681.90103427283,3111.86015901158
2302,2978.79975598927,426.793150724077,32.2936718309397,373.040326618157,-2462.40398591657,0.27114251643464,597.336409985142,0.998328699401688,1.00295474624523,3032.0890031318,40.2236927155465,2992.92477984498,1,0.00167130059831196,3.69899475535404,5.02525555603608,0.0555542001719789,1.35854627767784,0,3002.59125677591,5.05661856357715,0.00428391814945972,0.0170625779106509,5.06158161427395,6.74535041819039,0.0447419093238569,1.25936053806065,7.5073078222334e-08,3.98293742208935,1.00098149596107,1487.97337455989,16.4495456557595,1486.51436671289,0.999999924926922,1494.31658781598,6,0.6,0.6,0.35,0.35,1,4,2671.84951400481,332.885429666467,-100,-100,3760.61998591657,0,1,9.9,0.5,2,0,0.01,0,0.05,0.5,0.055,-19.3969845627024,-27.6051122900901,74.3433534818899,3003,295,1681.90103427283,3111.86015901158
2307,3162.99844575139,426.793150724077,32.2936849569464,374.889132497377,-2560.26950332956,0.260458769332111,687.581560184099,0.998547739210831,1.00256817531803,3218.43694771721,42.6957845484165,3178.09068418646,1,0.00145226078916874,3.84923947037334,4.63399945947782,0.0512288640245273,1.20387403671416,0,3187.00756680851,5.07339424815772,0.00423454451928407,0.0168667550519729,5.07831644298551,6.70086947277391,0.0444468672129094,1.24693325492112,6.9138240532343e-08,3.98313324494803,1.00097019758115,1495.39616904109,16.5316046487492,1493.94674552221,0.999999930861759,1501.69755189524,6,0.6,0.6,0.35,0.35,1,4,2836.01514066097,334.529796100271,-100,-100,3858.48550332956,0,1,9.9,0.5,2,0,0.01,0,0.05,0.5,0.055,-19.6485691271964,-29.6517344719361,74.714857971943,3003,295,1681.90103427283,3111.86015901158
2312,3358.5873463662,426.793150724077,32.2936978190293,376.674349482286,-2659.39250660661,0.250195990706448,791.460882012543,0.998738108059719,1.00223203912076,3416.39518155914,45.3218984785635,3374.69877006798,1,0.0012618919402815,4.00578776778508,4.27340290166095,0.0472424690778619,1.06680711744842,0,3382.92420369014,5.08956701971207,0.00418763590082682,0.0166806909430635,5.09445027087771,6.65840029305892,0.0441651691438598,1.23510642804972,6.38536009597809e-08,3.98331930905694,1.00095946298511,1502.56336175223,16.6108379641709,1501.12308971156,0.999999936146399,1508.82480611411,6,0.6,0.6,0.35,0.35,1,4,3010.41339484236,336.117639056845,-100,-100,3957.60850660661,0,1,9.9,0.5,2,0,0.01,0,0.05,0.5,0.055,-19.9000349796732,-31.7983518875964,75.0735658760084,3003,295,1681.90103427283,3111.86015901158
